15 2 
14.9245045633359 15.3801255882118 1
13.7356649408324 16.6017135876048 1
15.8550337159277 16.207055284069 1
15.3256380630557 16.6019559844491 1
12.9065367362461 17.0824966644857 1
13.833463385385 17.0635839908549 1
13.9273549126701 15.3474960479107 1
14.3963064896243 15.5194846167006 1
13.5124882117561 14.7189192822095 1
14.5654720595789 15.1420584189254 1
12.6424517397174 16.2341568994041 1
15.9712044695956 16.883343916644 1
14.2346211224399 14.2864074379549 1
15.0458400756073 17.2177869980689 1
15.7195691295743 16.3924803415335 1
5.57169983189869 15.5765705200584 0
6.21736289282885 14.5167880719179 0
7.35771791743396 15.5203373808459 0
6.63709255315374 16.1904394250662 0
8.20017807604412 17.4855826335194 0
7.39036846617388 17.5656644968155 0
6.98916354807739 17.7569641974023 0
6.35397795772862 15.9955519039508 0
8.38531082765501 17.0771684545731 0
8.4788927404498 16.0078467575254 0
6.98299491168923 15.6847676025403 0
7.8392044317138 15.2403258159418 0
8.35554102653482 14.5056996614119 0
5.50293768687334 15.9765338200754 0
8.82638275988699 16.6324593496664 0
5.67310712091591 16.2190451141872 0
6.67604177262664 15.4409743314844 0
5.58447403018578 16.2401953609 0
7.4670838096863 15.8163757848033 0
5.95216236672507 16.7448266969198 0
5.41509456116774 15.5744601726757 0
7.21415199215054 17.8666408038806 0
6.58531188492984 14.7180828529278 0
5.91081439083434 15.0604633904905 0
8.67355243284109 16.3206452318416 0
9.00890606827085 15.9906922559259 0
6.39222602323656 15.901212486164 0
6.21243510817694 16.8776934625472 0
8.23525632198033 17.509562634773 0
6.59217909669202 16.216025076162 0
8.54267112492759 16.4510360790458 0
5.70811281868075 16.8177051419374 0
9.08396399723564 16.5074289274143 0
9.03693828890465 16.0369148462395 0
5.50252978381447 15.8015738357904 0
7.90957802463818 16.9342649677725 0
6.90479401280283 17.05496519446 0
6.45270482870476 15.0778487810417 0
6.62426093615671 15.2540035202649 0
7.87594918913289 17.2440500557443 0
6.87615664380704 15.2478783359397 0
8.32264374223062 15.3695941718102 0
6.85997627349383 16.0885294262412 0
9.07212597360609 15.9819955679798 0
7.95179811009902 17.2560573580488 0
6.77199792174838 16.5511381020098 0
6.17048050573407 16.5463260486728 0
9.07747689559439 16.01897112531 0
8.58190981607312 15.1744893546979 0
8.77039173488516 15.8215158462377 0
5.67488668954006 14.9547108525572 0
7.7291065305411 15.4326036470141 0
7.06300261996805 15.5511168593737 0
5.69031552106626 16.1736278518148 0
7.0028834879127 15.41016640797 0
7.10413326694216 17.0022918510216 0
8.89691521950459 16.4584955028188 0
7.87649950400412 17.7083744036504 0
5.66174333439555 14.9808667646006 0
6.90539823514113 14.1294068609006 0
7.19683600371985 17.5137749714397 0
8.49312697504867 16.8808280440354 0
8.66493303470564 15.6177973263834 0
7.72756401707306 16.6238550204583 0
6.56485985211151 17.1544697950461 0
7.05521454678165 16.0672195822111 0
8.72780015073941 15.9156311175293 0
7.41730373130481 14.7521402747639 0
7.59429330482438 16.6077353564492 0
7.06677408347077 17.7677865749528 0
8.01106603684942 15.3881121250596 0
6.64128168992034 14.8411605955022 0
8.09895999270216 16.8150436866326 0
8.35871873487609 14.3415296445386 0
7.27327261826546 14.1203933611168 0
8.0498100031822 14.6509930578821 0
5.96616753471375 14.7155898937165 0
5.36769674989899 16.4586902971981 0
7.50079517107112 16.6367841438441 0
6.65000605753275 16.9133239031782 0
8.78787286809547 15.9045397053226 0
6.09118521180262 16.9457577197875 0
8.58954355817925 15.7518736825276 0
5.40029365459352 15.9088255656378 0
8.76605366943587 15.0610386497738 0
6.9695378460661 16.6814730635186 0
8.17359051782889 15.6298491833707 0
7.22031422658535 17.7750285594597 0
5.66304613490695 16.7085627874699 0
6.12287041167285 16.5615963777134 0
8.95567912720798 16.0808854095128 0
7.73842655821989 15.1502748332417 0
5.45657116459777 16.7528910805767 0
7.52271657702108 16.6226642793005 0
6.20304947141055 15.3246970936657 0
6.73376079122251 15.6189889318695 0
7.57779975253218 15.1499895684665 0
6.2865015147875 14.6367013822391 0
6.37927780686748 15.4723387977619 0
5.60838435558121 16.6200938776536 0
6.01719386575848 14.554192672513 0
7.6803699745611 14.1018812555817 0
6.76607764079406 15.6785439371077 0
8.0213153392159 17.2160669293108 0
7.16494896416591 16.6271846844711 0
8.31742445400778 16.4600115794298 0
7.18336985240054 16.8571751538938 0
5.90267325275505 16.6956623312183 0
6.9110201439295 14.8385227918825 0
6.67836167784178 14.9014282516039 0
7.3280631394166 14.8944157988302 0
6.644095402645 17.180785771521 0
7.03000133706671 17.8773325250538 0
6.61941581499032 17.3911247526351 0
5.58748475447362 15.1622344870684 0
7.41146070446239 15.0318112786069 0
5.54361849418753 15.5684674157125 0
6.087355288473 15.4484185424402 0
5.93487651667091 15.0832568675013 0
6.96574160710087 16.0121413133692 0
5.81517524095391 14.5802506456318 0
7.0889672523447 16.3033053432815 0
8.18413074924046 14.3310517189796 0
6.70248939425888 16.7775097129015 0
6.59810844538313 16.065925297048 0
7.86281495381603 16.0587651570682 0
6.91351303319042 16.3316723310787 0
5.60015572394387 16.5882015715505 0
6.87121979974787 15.3299599142926 0
6.99365611335917 15.2865347457483 0
6.9581217074225 14.8497715897336 0
7.55613085971672 15.3000466303574 0
7.81834457043404 16.3504984204462 0
6.40309170873256 14.0981612652987 0
