10030 2
5.571699831898686 15.576570520058395 0.0
6.2173628928288505 14.516788071917901 0.0
7.357717917433958 15.520337380845918 0.0
6.637092553153743 16.19043942506624 0.0
8.200178076044118 17.485582633519428 0.0
7.390368466173881 17.565664496815515 0.0
6.989163548077387 17.756964197402315 0.0
6.353977957728619 15.99555190395083 0.0
8.385310827655008 17.07716845457307 0.0
8.478892740449798 16.007846757525357 0.0
6.982994911689227 15.684767602540305 0.0
7.839204431713798 15.240325815941762 0.0
8.355541026534816 14.50569966141191 0.0
5.502937686873341 15.976533820075446 0.0
8.826382759886993 16.63245934966637 0.0
5.6731071209159065 16.219045114187168 0.0
6.676041772626639 15.440974331484409 0.0
5.584474030185776 16.2401953609 0.0
7.4670838096863 15.816375784803315 0.0
5.952162366725073 16.74482669691982 0.0
5.415094561167743 15.574460172675725 0.0
7.214151992150542 17.866640803880557 0.0
6.585311884929837 14.718082852927816 0.0
5.9108143908343385 15.060463390490472 0.0
8.673552432841094 16.320645231841603 0.0
9.008906068270846 15.990692255925918 0.0
6.392226023236564 15.90121248616397 0.0
6.212435108176937 16.877693462547203 0.0
8.235256321980328 17.509562634773022 0.0
6.5921790966920195 16.216025076162044 0.0
8.54267112492759 16.451036079045807 0.0
5.708112818680753 16.817705141937378 0.0
9.08396399723564 16.50742892741431 0.0
9.036938288904645 16.036914846239547 0.0
5.502529783814473 15.801573835790368 0.0
7.909578024638175 16.934264967772517 0.0
6.904794012802827 17.054965194459978 0.0
6.452704828704762 15.077848781041748 0.0
6.624260936156707 15.25400352026487 0.0
7.875949189132892 17.244050055744346 0.0
6.876156643807043 15.247878335939733 0.0
8.322643742230621 15.369594171810158 0.0
6.859976273493832 16.088529426241244 0.0
9.072125973606092 15.981995567979816 0.0
7.951798110099024 17.256057358048825 0.0
6.771997921748376 16.551138102009826 0.0
6.170480505734071 16.546326048672775 0.0
9.07747689559439 16.01897112530999 0.0
8.581909816073123 15.174489354697872 0.0
8.77039173488516 15.821515846237679 0.0
5.674886689540063 14.954710852557204 0.0
7.729106530541103 15.432603647014115 0.0
7.063002619968053 15.551116859373693 0.0
5.690315521066261 16.173627851814842 0.0
7.002883487912696 15.410166407970033 0.0
7.104133266942163 17.002291851021614 0.0
8.896915219504592 16.458495502818796 0.0
7.876499504004125 17.70837440365043 0.0
5.661743334395547 14.980866764600592 0.0
6.905398235141131 14.129406860900632 0.0
7.196836003719853 17.513774971439666 0.0
8.493126975048673 16.880828044035365 0.0
8.664933034705637 15.617797326383384 0.0
7.727564017073057 16.623855020458315 0.0
6.564859852111514 17.15446979504606 0.0
7.055214546781647 16.067219582211084 0.0
8.727800150739409 15.915631117529255 0.0
7.417303731304805 14.752140274763935 0.0
7.594293304824383 16.607735356449197 0.0
7.066774083470768 17.767786574952765 0.0
8.011066036849424 15.388112125059601 0.0
6.641281689920338 14.841160595502245 0.0
8.098959992702156 16.81504368663262 0.0
8.358718734876092 14.34152964453856 0.0
7.273272618265455 14.120393361116845 0.0
8.049810003182195 14.650993057882058 0.0
5.966167534713745 14.715589893716468 0.0
5.3676967498989905 16.4586902971981 0.0
7.500795171071115 16.636784143844082 0.0
6.650006057532749 16.913323903178185 0.0
8.787872868095473 15.904539705322557 0.0
6.091185211802615 16.945757719787466 0.0
8.589543558179251 15.751873682527632 0.0
5.40029365459352 15.90882556563779 0.0
8.76605366943587 15.061038649773842 0.0
6.969537846066098 16.68147306351864 0.0
8.173590517828888 15.62984918337065 0.0
7.220314226585345 17.775028559459688 0.0
5.663046134906953 16.70856278746993 0.0
6.122870411672851 16.56159637771343 0.0
8.955679127207985 16.080885409512753 0.0
7.738426558219889 15.15027483324173 0.0
5.456571164597765 16.7528910805767 0.0
7.522716577021084 16.622664279300544 0.0
6.203049471410549 15.324697093665698 0.0
6.733760791222511 15.618988931869511 0.0
7.577799752532183 15.149989568466486 0.0
6.286501514787503 14.636701382239064 0.0
6.379277806867483 15.472338797761935 0.0
5.608384355581213 16.62009387765357 0.0
6.017193865758475 14.554192672513034 0.0
7.680369974561099 14.101881255581716 0.0
6.766077640794061 15.67854393710769 0.0
8.0213153392159 17.21606692931085 0.0
7.1649489641659105 16.62718468447108 0.0
8.317424454007776 16.46001157942977 0.0
7.183369852400543 16.85717515389383 0.0
5.902673252755054 16.695662331218315 0.0
6.911020143929501 14.838522791882538 0.0
6.678361677841776 14.901428251603939 0.0
7.328063139416603 14.894415798830149 0.0
6.644095402644995 17.18078577152099 0.0
7.030001337066711 17.87733252505384 0.0
6.619415814990324 17.39112475263513 0.0
5.5874847544736195 15.16223448706844 0.0
7.41146070446239 15.031811278606884 0.0
5.54361849418753 15.568467415712457 0.0
6.087355288473004 15.44841854244023 0.0
5.934876516670908 15.083256867501346 0.0
6.965741607100866 16.012141313369177 0.0
5.8151752409539075 14.580250645631766 0.0
7.088967252344695 16.303305343281544 0.0
8.184130749240458 14.331051718979614 0.0
6.702489394258879 16.77750971290151 0.0
6.598108445383132 16.065925297047965 0.0
7.8628149538160335 16.05876515706822 0.0
6.913513033190416 16.331672331078657 0.0
5.600155723943871 16.588201571550485 0.0
6.871219799747872 15.329959914292589 0.0
6.9936561133591715 15.28653474574833 0.0
6.958121707422496 14.849771589733567 0.0
7.5561308597167205 15.30004663035744 0.0
7.8183445704340375 16.350498420446243 0.0
6.403091708732557 14.098161265298689 0.0
8.858499459894436 16.534771933466022 0.0
8.224890776900597 16.498543038545346 0.0
8.771858013648039 17.093722437154938 0.0
7.265568170422386 16.73255522199051 0.0
7.218550767495981 16.405454754339264 0.0
