10000 2
1.3640342944597756 13.494324192125426 0.0
4.6483790453627085 14.02719477467491 0.0
1.481948688013747 14.15614605253886 0.0
1.6373112949642818 13.990352633187062 0.0
2.0865863453302964 12.788042739654193 0.0
1.0541660320227324 13.130482639936579 0.0
3.040385780377635 14.800309168459107 0.0
2.334404711265208 12.24803230517703 0.0
3.0352038006505975 13.864356539834576 0.0
3.100620458673928 14.725233359711995 0.0
1.4724588972840644 13.389724044257294 0.0
3.0401064748848183 12.554239621064614 0.0
4.149333514795017 14.151283195564146 0.0
3.789642232491736 14.349209848027671 0.0
3.1732758297150117 14.11995828549047 0.0
3.2044720056276317 14.661319088852933 0.0
3.3759466146316406 15.021431147158133 0.0
3.104669619999426 14.386826795123401 0.0
3.6232382671860996 13.61819117521339 0.0
2.245063904868761 13.936815221949594 0.0
1.1209835551159177 13.48532124041719 0.0
4.242948366641205 14.153601485858553 0.0
2.716422449730436 13.501464972667012 0.0
2.3160135634789087 12.69322685271037 0.0
2.323401694665412 14.265813568160617 0.0
1.5402443239998793 14.499311367659647 0.0
0.8148320562215845 14.139557941188576 0.0
0.9862079824201377 14.637816238920651 0.0
1.5215590610790906 15.48071947068321 0.0
3.0014395704507035 14.66670709792792 0.0
4.264907426973586 13.11089505201592 0.0
3.2439544753958387 12.329567370890372 0.0
3.4364877053157663 13.438081117404431 0.0
2.7961591706375106 14.996194304458088 0.0
2.8191103540072584 14.250140012621745 0.0
3.1834526658646083 12.563033484252726 0.0
3.4417032546275967 13.71490042391752 0.0
2.9247278528326346 15.964847347924547 0.0
3.7855095995183605 13.53994943660341 0.0
1.4036651272456293 15.144238019506439 0.0
3.041173526958288 12.770791313944324 0.0
4.596622897055896 14.164016160888366 0.0
2.6903317318707685 15.493099186806475 0.0
3.1182999417499495 13.8916918709093 0.0
1.3555090923397797 14.7275084325267 0.0
3.375768086983031 15.892138944906257 0.0
2.5083196812173667 12.274645142564758 0.0
1.5060489729971311 13.873146608302731 0.0
2.009381294378807 13.563671711699792 0.0
4.411104468764161 14.164041217490901 0.0
3.2356832775904145 12.67303691954373 0.0
1.0461467025079922 14.063069904047266 0.0
4.121050415355977 13.989392581825271 0.0
4.183359259479974 13.270359088127986 0.0
1.3502102286503304 15.303954626621586 0.0
1.9638699891833746 12.625895307175822 0.0
1.5087170471494462 12.82009941242736 0.0
2.2820906011064777 13.444416817483432 0.0
3.32290802897249 12.730375264729233 0.0
3.086182471262742 12.614114895900732 0.0
